CODIGO,PROVINCIA,DISTRITO,UNIDADE SANITÁRIA,CLASSIFICAÇÃO,NÍVEL,TIPO DE US,Tipo,Maternidade,Camas Maternidade,Camas Internamento,Camas Total
1020707,Cabo Delgado,Mecufi,CS Murrebue,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,7,2,9
1020708,Cabo Delgado,Mecufi,CS Natuco,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1020705,Cabo Delgado,Mecufi,CS Ngoma,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1011106,Niassa,Mecula,CS Gomba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,2,4
1011107,Niassa,Mecula,CS Lugenda,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,3,6
1011108,Niassa,Mecula,CS Macalange,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,1,1
1011113,Niassa,Mecula,CS Matondovela,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,1,1
1011109,Niassa,Mecula,CS Mbamba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,3,6
1011110,Niassa,Mecula,CS Mecula,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1011111,Niassa,Mecula,CS Naulala,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,1,1
1011115,Niassa,Mecula,CS Ntimbo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,1,1
1020811,Cabo Delgado,Meluco,CS Imbada,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,2,6
1020809,Cabo Delgado,Meluco,CS Meluco,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,6,18,24
1020810,Cabo Delgado,Meluco,CS Minhanha,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,1,4
1020806,Cabo Delgado,Meluco,CS Muaguide,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,2,7
1020812,Cabo Delgado,Meluco,CS Raiva,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,2,5
1030916,Nampula,Memba,CS Baixo Pinda,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,4,0,4
1030913,Nampula,Memba,CS Cava,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,7,0,7
1030907,Nampula,Memba,CS Chipene,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,7,35,42
1030914,Nampula,Memba,CS Geba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1030910,Nampula,Memba,CS Mazua,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,8,0,8
1030906,Nampula,Memba,CS Memba,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,18,30,48
1030908,Nampula,Memba,CS Namahaca,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,11,30,41
1030915,Nampula,Memba,CS Namatapa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1030917,Nampula,Memba,CS Pavala,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,4,0,4
1030909,Nampula,Memba,PS Lurio,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,3,0,3
1030911,Nampula,Memba,PS Napila,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1030912,Nampula,Memba,PS Simuco,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,sim,4,0,4
1011212,Niassa,Metarica,CS Mepuera,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1011209,Niassa,Metarica,CS Metarica,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,9,18,27
1011200,Niassa,Metarica,CS Meunica,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,0,3
1011206,Niassa,Metarica,CS Muhemela,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,1,0,1
1011211,Niassa,Metarica,CS Nacumua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1011210,Niassa,Metarica,CS Namicunde,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1011213,Niassa,Metarica,CS Niputa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,0,3
1021601,Cabo Delgado,Metuge,CS Metuge,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,12,23,35
1021609,Cabo Delgado,Metuge,CS Mieze,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,2,6
1021607,Cabo Delgado,Metuge,CS Nacuta,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,1,6
1021608,Cabo Delgado,Metuge,CS Nanlia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,2,6
1021606,Cabo Delgado,Metuge,CS Ntessa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,2,5
1041007,Zambezia,Milange,CS Carico,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041016,Zambezia,Milange,CS Dachudua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041011,Zambezia,Milange,CS Dulanha,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041018,Zambezia,Milange,CS Grugunha,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,0,3
1041014,Zambezia,Milange,CS Liciro,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041010,Zambezia,Milange,CS Majaua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041006,Zambezia,Milange,CS Milange,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,9,0,9
1041015,Zambezia,Milange,CS Mongue,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041004,Zambezia,Milange,CS Munhambo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,0,3
1041017,Zambezia,Milange,CS Nambuzi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1041067,Zambezia,Milange,CS Sabelua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041012,Zambezia,Milange,CS Tengua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1041000,Zambezia,Milange,HD Milange,HD - Hospital Distritais,Nível Secundário,Hospital Distrital (Tipo US),HosPital,sim,18,37,55
1041013,Zambezia,Milange,PS Vulalo,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1041020,Zambezia,Milange,CS Chitambo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,,,
1100713,Maputo Provincia,Moamba,CS Chinhanguanine,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1100708,Maputo Provincia,Moamba,CS Corumane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1100712,Maputo Provincia,Moamba,CS Mahulane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1100706,Maputo Provincia,Moamba,CS Moamba,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,12,38,50
1100705,Maputo Provincia,Moamba,CS Ngolhosa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1100711,Maputo Provincia,Moamba,CS Pessene,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1100707,Maputo Provincia,Moamba,CS Ressano Garcia,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,10,4,14
1100709,Maputo Provincia,Moamba,CS Sabie,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,8,14
1100710,Maputo Provincia,Moamba,CS Tenga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,8,0,8
1100714,Maputo Provincia,Moamba,PS Chanculo,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1051018,Tete,Moatize,CS 25 de Setembro,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1051009,Tete,Moatize,CS Benga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1051010,Tete,Moatize,CS Cambulatsitsi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1051011,Tete,Moatize,CS Caphirizange,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1051017,Tete,Moatize,CS Cateme,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1051013,Tete,Moatize,CS CFM,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1051005,Tete,Moatize,CS de Chithatha,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1051007,Tete,Moatize,CS Mameme II,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1051015,Tete,Moatize,CS Micunga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1051008,Tete,Moatize,CS Moatize,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,15,35,50
1051004,Tete,Moatize,CS Mphandzu,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1051014,Tete,Moatize,CS Mualazi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1051003,Tete,Moatize,CS Ncondezi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1051012,Tete,Moatize,CS Nkhanga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1051016,Tete,Moatize,CS Samoa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1051006,Tete,Moatize,CS Zobue,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,18,31,49
1020908,Cabo Delgado,Mocimboa da Praia,CS Diaca,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,1,7
1020909,Cabo Delgado,Mocimboa da Praia,CS Mangoma,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,5,7
1020907,Cabo Delgado,Mocimboa da Praia,CS Mbau,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,5,7
1020904,Cabo Delgado,Mocimboa da Praia,CS Milamba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,2,2
1020903,Cabo Delgado,Mocimboa da Praia,CS Nanduadua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,3,3
1020906,Cabo Delgado,Mocimboa da Praia,CS Quelimane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,2,4
1020901,Cabo Delgado,Mocimboa da Praia,HR Mocimboa da Praia,HR - Hospital Rurais,Nível Secundário,Hospital Rural  (Tipo US),HosPital,sim,29,45,74
1041137,Zambezia,Mocuba,CS 16 de Junho,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1041114,Zambezia,Mocuba,CS Alto Benfica,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1041110,Zambezia,Mocuba,CS Caiave,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041155,Zambezia,Mocuba,CS Chimbua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041113,Zambezia,Mocuba,CS Intome,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1041119,Zambezia,Mocuba,CS Magogodo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041106,Zambezia,Mocuba,CS Mocuba,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,13,0,13
1041107,Zambezia,Mocuba,CS Mocuba - Sisal,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041136,Zambezia,Mocuba,CS Muanaco,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,não,12,0,12
1041109,Zambezia,Mocuba,CS Muaquiua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041108,Zambezia,Mocuba,CS Mugeba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,9,16,25
1041112,Zambezia,Mocuba,CS Muloe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041117,Zambezia,Mocuba,CS Munhiba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1041156,Zambezia,Mocuba,CS Namadiba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1041158,Zambezia,Mocuba,CS Namagoa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1041116,Zambezia,Mocuba,CS Namanjavira,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1041118,Zambezia,Mocuba,CS Nhaluanda,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041111,Zambezia,Mocuba,CS P.Ucerra (Privado),Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1041121,Zambezia,Mocuba,CS Pedreira,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1041120,Zambezia,Mocuba,CS Samora Machel,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,7,0,7
1041100,Zambezia,Mocuba,HD Mocuba,HD - Hospital Distritais,Nível Secundário,Hospital Distrital (Tipo US),HosPital,sim,45,170,215
1042003,Zambezia,Mocubela,CS Gurai,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1042004,Zambezia,Mocubela,CS Ilha de Idugu,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1042005,Zambezia,Mocubela,CS Maneia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1042006,Zambezia,Mocubela,CS Mocubela,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1042007,Zambezia,Mocubela,CS Naico,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1042008,Zambezia,Mocubela,PS Bajone,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1042009,Zambezia,Mocubela,PS Missal,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1042010,Zambezia,Mocubela,PS Tapata,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,sim,4,12,16
1031011,Nampula,Mogincual,CS Mepeone (NAKIRA),Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1031007,Nampula,Mogincual,CS Namige,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,26,6,32
1031009,Nampula,Mogincual,CS Perequexo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1031012,Nampula,Mogincual,CS Quixaxe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,8,16,24
1031014,Nampula,Mogincual,CS Xa-Momade,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1031013,Nampula,Mogincual,CS Xa-Selemane,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1031107,Nampula,Mogovolas,CS Calipo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1031108,Nampula,Mogovolas,CS iuluti,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1031109,Nampula,Mogovolas,CS Mecutamala,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,9,0,9
1031112,Nampula,Mogovolas,CS Muatua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1031106,Nampula,Mogovolas,CS Murrirrimue,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1031110,Nampula,Mogovolas,CS Nametil,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,8,30,38
1031111,Nampula,Mogovolas,CS Nanhupo Rio,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1042104,Zambezia,Molumbo,CS Corromana,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1042105,Zambezia,Molumbo,CS Malua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1042106,Zambezia,Molumbo,CS Molumbo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,16,22
1042107,Zambezia,Molumbo,CS Namucumua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1042108,Zambezia,Molumbo,CS Nantuto,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1042109,Zambezia,Molumbo,PS Cazimbe,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1031208,Nampula,Moma,CS Briganha,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1031207,Nampula,Moma,CS Chalaua,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,12,18,30
1031211,Nampula,Moma,CS Ligonha (Mucoroge),Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1031219,Nampula,Moma,CS Mavuco,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1031218,Nampula,Moma,CS Micane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,8,9,17
1031215,Nampula,Moma,CS Pilivili,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1031209,Nampula,Moma,CS Piqueira,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1031217,Nampula,Moma,CS Uala,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1031206,Nampula,Moma,HD Moma,HD - Hospital Distritais,Nível Secundário,Hospital Distrital (Tipo US),HosPital,sim,34,70,104
1031213,Nampula,Moma,PS Metil,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,4,0,4
1031216,Nampula,Moma,PS Savara,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,sim,2,0,2
1031307,Nampula,Monapo,CS Carapira,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,24,50,74
1031312,Nampula,Monapo,CS Chihiri,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,6,8
1031309,Nampula,Monapo,CS Itocolo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,8,5,13
1031313,Nampula,Monapo,CS Jagaia,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,4,1,5
1031314,Nampula,Monapo,CS Mecuco,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,6,12
1031306,Nampula,Monapo,CS Monapo,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,14,47,61
1031318,Nampula,Monapo,CS Monapo Rio,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,11,2,13
1031310,Nampula,Monapo,CS Muatuca,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,3,7
1031319,Nampula,Monapo,CS Mucujua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,7,10
1031321,Nampula,Monapo,CS Murruto,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1031308,Nampula,Monapo,CS Natete,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,7,45,52
1031311,Nampula,Monapo,CS Netia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,7,10
1031317,Nampula,Monapo,CS Ramiane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,3,9
1031300,Nampula,Monapo,HD Monapo,HD - Hospital Distritais,Nível Secundário,Hospital Distrital (Tipo US),HosPital,sim,17,50,67
1031315,Nampula,Monapo,CS Maserpane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,1,6
1031316,Nampula,Monapo,PS Metocheria,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,1,1
1031320,Nampula,Monapo,CS Napala,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,16,2,18
1021009,Cabo Delgado,Montepuez,CS Linde,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1021014,Cabo Delgado,Montepuez,CS Mapupulo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1021008,Cabo Delgado,Montepuez,CS Mirate,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,4,4,8
1021015,Cabo Delgado,Montepuez,CS Montepuez,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1021010,Cabo Delgado,Montepuez,CS Nairoto,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1021011,Cabo Delgado,Montepuez,CS Namanhumbiri,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,2,4
1021012,Cabo Delgado,Montepuez,CS Namueto,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,1,6
1021016,Cabo Delgado,Montepuez,CS Niuhula,Centro de Saúde Urbano Tipo B,Nível Primário,Centro de Saúde Urbano,CS,sim,8,0,8
1021013,Cabo Delgado,Montepuez,CS Nropa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,1,4
1021007,Cabo Delgado,Montepuez,CS Ntapata,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1021001,Cabo Delgado,Montepuez,HR Montepuez,HR - Hospital Rurais,Nível Secundário,Hospital Rural  (Tipo US),HosPital,sim,32,97,129
1041236,Zambezia,Mopeia,CS 8 de Março,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1041237,Zambezia,Mopeia,CS Catale,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1041206,Zambezia,Mopeia,CS Chimuara,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1041207,Zambezia,Mopeia,CS Gulamo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
